gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	_0_	_1_	_4_	_2_	_3_	_6_	_7_	_5_	_8_	_10_	_9_
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS0C8A09915	0.191	0.229	0.272	0.15	0.374	0.237	0.194	0.174	0.25	0.153	0.366
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS062DED513	0.191	0.229	0.272	0.15	0.374	0.237	0.194	0.174	0.25	0.153	0.366
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS003AFD9BA	0.191	0.229	0.272	0.15	0.374	0.237	0.194	0.174	0.25	0.153	0.366
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS0EC70F078	0.191	0.229	0.272	0.15	0.374	0.237	0.194	0.174	0.25	0.153	0.366
VIPR2	P41587	False	VIPR2_HUMAN		CPI-SS05B60E59C	0.08	0.008	0.118	0.005	0.015	0.003	0.017	0.006	0.02	0.018	0.004
VIPR2	P41587	False	VIPR2_HUMAN		CPI-SS02CCE14A7	0.08	0.008	0.118	0.005	0.015	0.003	0.017	0.006	0.02	0.018	0.004
NPY5R	Q15761	False	NPY5R_HUMAN		CPI-SS0445D021B	0.0	0.001	0.0	0.006	0.014	0.0	0.013	0.0	0.0	0.0	0.012
NPY5R	Q15761	False	NPY5R_HUMAN		CPI-SS0C2000B56	0.0	0.001	0.0	0.006	0.014	0.0	0.013	0.0	0.0	0.0	0.012
NPY1R	P25929	False	NPY1R_HUMAN		CPI-SS0A9F17199	0.17	0.07	0.392	0.085	1.15	0.087	0.26	0.102	0.069	0.104	0.296
ADCYAP1R1	P41586	False	PACR_HUMAN		CPI-SS0133239EA	0.013	0.007	0.0	0.0	0.0	0.002	0.0	0.003	0.0	0.0	0.0
MET	P08581	False	MET_HUMAN		CPI-SS0BC7CD11B	0.173	0.024	0.148	0.058	0.091	0.151	0.12	0.112	0.088	0.086	0.098
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS0419B80C4	5.053	1.527	3.865	1.193	1.092	0.741	3.25	0.781	1.326	1.668	1.362
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS02928C71A	5.053	1.527	3.865	1.193	1.092	0.741	3.25	0.781	1.326	1.668	1.362
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS006C6537E	5.053	1.527	3.865	1.193	1.092	0.741	3.25	0.781	1.326	1.668	1.362
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS0984C2931	5.053	1.527	3.865	1.193	1.092	0.741	3.25	0.781	1.326	1.668	1.362
CD47	Q08722	False	CD47_HUMAN		CPI-SS014958F32	1.659	1.36	1.334	1.592	1.727	2.229	1.127	1.873	3.769	1.888	1.357
CD47	Q08722	False	CD47_HUMAN		CPI-SS0339AE950	1.659	1.36	1.334	1.592	1.727	2.229	1.127	1.873	3.769	1.888	1.357
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0A9FB762A	0.266	0.374	0.355	0.401	0.178	0.325	0.252	0.166	0.158	0.274	0.245
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0472C478C	0.266	0.374	0.355	0.401	0.178	0.325	0.252	0.166	0.158	0.274	0.245
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0CB863B46	0.266	0.374	0.355	0.401	0.178	0.325	0.252	0.166	0.158	0.274	0.245
SLC1A5	Q15758	False	AAAT_HUMAN		CPI-SS002DF6C31	2.328	3.509	2.588	3.989	2.795	2.869	2.909	3.215	2.382	3.018	3.23
COLEC12	Q5KU26	False	COL12_HUMAN		CPI-SS08877A081	1.298	0.718	1.557	1.058	3.059	1.473	1.348	1.626	1.356	2.473	5.018
HAVCR2	Q8TDQ0	False	HAVR2_HUMAN		CPI-SS0E23CEB91	0.464	0.23	0.257	0.207	0.212	0.098	0.269	0.216	0.258	0.256	0.269
SORL1	Q92673	False	SORL_HUMAN		CPI-SS09C52F54E	0.827	0.599	0.654	0.365	0.422	0.367	0.654	0.353	0.429	0.312	0.432
SORL1	Q92673	False	SORL_HUMAN		CPI-SS083CBFACD	0.827	0.599	0.654	0.365	0.422	0.367	0.654	0.353	0.429	0.312	0.432
SORL1	Q92673	False	SORL_HUMAN		CPI-SS0D3C90DDA	0.827	0.599	0.654	0.365	0.422	0.367	0.654	0.353	0.429	0.312	0.432
MRC2	Q9UBG0	False	MRC2_HUMAN		CPI-SS048346C2B	1.87	1.115	1.491	0.827	0.709	0.505	1.261	0.509	0.815	0.996	0.941
PDGFRB	P09619	False	PGFRB_HUMAN		CPI-SS05A26A1DE	1.827	1.053	1.406	0.815	0.567	0.487	1.139	0.497	0.821	0.684	0.669
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS0FEEB187C	0.655	0.179	0.829	0.126	0.108	0.079	0.34	0.179	0.197	0.313	0.137
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS0B70EB09E	0.655	0.179	0.829	0.126	0.108	0.079	0.34	0.179	0.197	0.313	0.137
ADGRV1	Q8WXG9	False	GPR98_HUMAN		CPI-SS0CB4F2FE4	0.044	0.034	0.019	0.02	0.069	0.103	0.026	0.068	0.076	0.041	0.1
ADGRV1	Q8WXG9	False	GPR98_HUMAN		CPI-SS023ABAE18	0.044	0.034	0.019	0.02	0.069	0.103	0.026	0.068	0.076	0.041	0.1
ALK	Q9UM73	False	ALK_HUMAN		CPI-SS012AFC842	0.003	0.001	0.0	0.003	0.002	0.0	0.0	0.003	0.003	0.0	0.0
ALK	Q9UM73	False	ALK_HUMAN		CPI-SS05D7900BF	0.003	0.001	0.0	0.003	0.002	0.0	0.0	0.003	0.003	0.0	0.0
FZD8	Q9H461	False	FZD8_HUMAN		CPI-SS048604E28	0.191	0.108	0.193	0.086	0.111	0.052	0.146	0.073	0.119	0.104	0.112
FZD8	Q9H461	False	FZD8_HUMAN		CPI-SS0D782F60B	0.191	0.108	0.193	0.086	0.111	0.052	0.146	0.073	0.119	0.104	0.112
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS080C0EEB8	0.437	0.24	0.388	0.222	0.182	0.195	0.246	0.19	0.21	0.349	0.198
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0B2D5BA95	0.437	0.24	0.388	0.222	0.182	0.195	0.246	0.19	0.21	0.349	0.198
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0CA020C34	0.437	0.24	0.388	0.222	0.182	0.195	0.246	0.19	0.21	0.349	0.198
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0E4DE8215	0.437	0.24	0.388	0.222	0.182	0.195	0.246	0.19	0.21	0.349	0.198
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0E7523314	0.437	0.24	0.388	0.222	0.182	0.195	0.246	0.19	0.21	0.349	0.198
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0D81C6C1D	0.437	0.24	0.388	0.222	0.182	0.195	0.246	0.19	0.21	0.349	0.198
FZD2	Q14332	False	FZD2_HUMAN		CPI-SS0261EA048	0.61	0.534	0.411	0.516	0.576	0.412	0.927	0.359	0.479	0.536	0.651
FZD2	Q14332	False	FZD2_HUMAN		CPI-SS01C2BA5C8	0.61	0.534	0.411	0.516	0.576	0.412	0.927	0.359	0.479	0.536	0.651
FZD2	Q14332	False	FZD2_HUMAN		CPI-SS02C418D99	0.61	0.534	0.411	0.516	0.576	0.412	0.927	0.359	0.479	0.536	0.651
SLAMF1	Q13291	False	SLAF1_HUMAN		CPI-SS0097929A7	0.188	0.029	0.155	0.035	0.072	0.022	0.069	0.035	0.048	0.092	0.022
FZD5	Q13467	False	FZD5_HUMAN		CPI-SS0E32BEF02	0.041	0.05	0.059	0.06	0.034	0.041	0.103	0.027	0.073	0.03	0.026
FZD5	Q13467	False	FZD5_HUMAN		CPI-SS05550A895	0.041	0.05	0.059	0.06	0.034	0.041	0.103	0.027	0.073	0.03	0.026
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0D4F593F1	0.003	0.001	0.0	0.006	0.001	0.004	0.0	0.003	0.0	0.011	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS03E450F99	0.003	0.001	0.0	0.006	0.001	0.004	0.0	0.003	0.0	0.011	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0D5DBB634	0.003	0.001	0.0	0.006	0.001	0.004	0.0	0.003	0.0	0.011	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0F81DBF22	0.003	0.001	0.0	0.006	0.001	0.004	0.0	0.003	0.0	0.011	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS028688B7B	0.003	0.001	0.0	0.006	0.001	0.004	0.0	0.003	0.0	0.011	0.0
ANTXR1	Q9H6X2	False	ANTR1_HUMAN		CPI-SS0C56C483F	0.912	0.925	0.72	0.572	0.495	0.39	0.581	0.423	0.617	0.549	0.41
ANTXR1	Q9H6X2	False	ANTR1_HUMAN		CPI-SS0331C5A49	0.912	0.925	0.72	0.572	0.495	0.39	0.581	0.423	0.617	0.549	0.41
ROR2	Q01974	False	ROR2_HUMAN		CPI-SS0E7CBFD03	0.27	0.402	0.345	0.298	0.198	0.117	0.18	0.171	0.249	0.173	0.217
FZD3	Q9NPG1	False	FZD3_HUMAN		CPI-SS002673EFE	0.183	0.263	0.19	0.215	0.233	0.208	0.134	0.132	0.2	0.245	0.246
FZD3	Q9NPG1	False	FZD3_HUMAN		CPI-SS0F26BB901	0.183	0.263	0.19	0.215	0.233	0.208	0.134	0.132	0.2	0.245	0.246
ROR1	Q01973	False	ROR1_HUMAN		CPI-SS073F3FAD5	0.119	0.021	0.076	0.011	0.016	0.013	0.092	0.021	0.023	0.027	0.01
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS0179FBFD3	4.764	6.973	6.144	10.523	12.624	10.373	5.153	3.059	5.3	6.063	13.417
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS0AD0ED887	4.764	6.973	6.144	10.523	12.624	10.373	5.153	3.059	5.3	6.063	13.417
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS0898D7F7F	4.764	6.973	6.144	10.523	12.624	10.373	5.153	3.059	5.3	6.063	13.417
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS01ECFDA18	4.764	6.973	6.144	10.523	12.624	10.373	5.153	3.059	5.3	6.063	13.417
NCAM1	P13591	False	NCAM1_HUMAN		CPI-SS039799099	0.015	0.003	0.0	0.004	0.005	0.006	0.013	0.0	0.002	0.0	0.007
FGF7	P21781	False	FGF7_HUMAN		CPI-SS07833475A	0.353	0.038	0.47	0.051	0.036	0.058	0.149	0.043	0.045	0.087	0.035
FGF9	P31371	False	FGF9_HUMAN		CPI-SS038E93B77	0.0	0.003	0.035	0.006	0.0	0.006	0.0	0.0	0.0	0.0	0.0
FGF9	P31371	False	FGF9_HUMAN		CPI-SS0907A7598	0.0	0.003	0.035	0.006	0.0	0.006	0.0	0.0	0.0	0.0	0.0
FGF9	P31371	False	FGF9_HUMAN		CPI-SS0649EA05F	0.0	0.003	0.035	0.006	0.0	0.006	0.0	0.0	0.0	0.0	0.0
FGF9	P31371	False	FGF9_HUMAN		CPI-SS07A9A501C	0.0	0.003	0.035	0.006	0.0	0.006	0.0	0.0	0.0	0.0	0.0
FGF8	P55075	False	FGF8_HUMAN		CPI-SS0769B1FF3	0.0	0.005	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF8	P55075	False	FGF8_HUMAN		CPI-SS07BA4A3B7	0.0	0.005	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF8	P55075	False	FGF8_HUMAN		CPI-SS05C077A1E	0.0	0.005	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF8	P55075	False	FGF8_HUMAN		CPI-SS0D99CC068	0.0	0.005	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KL	Q9UEF7	False	KLOT_HUMAN		CPI-SS0BF490275	0.022	0.006	0.016	0.035	0.008	0.008	0.013	0.01	0.008	0.035	0.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS06A0B20BD	0.114	0.019	0.063	0.011	0.036	0.017	0.042	0.019	0.02	0.014	0.018
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0EBFE1854	0.114	0.019	0.063	0.011	0.036	0.017	0.042	0.019	0.02	0.014	0.018
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS05B4EB419	0.114	0.019	0.063	0.011	0.036	0.017	0.042	0.019	0.02	0.014	0.018
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0659DBE72	0.114	0.019	0.063	0.011	0.036	0.017	0.042	0.019	0.02	0.014	0.018
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0FC01B947	0.114	0.019	0.063	0.011	0.036	0.017	0.042	0.019	0.02	0.014	0.018
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS087E0E3FB	0.114	0.019	0.063	0.011	0.036	0.017	0.042	0.019	0.02	0.014	0.018
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0816A4ED4	0.114	0.019	0.063	0.011	0.036	0.017	0.042	0.019	0.02	0.014	0.018
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0D1AE5C79	0.114	0.019	0.063	0.011	0.036	0.017	0.042	0.019	0.02	0.014	0.018
CD83	Q01151	False	CD83_HUMAN		CPI-SS00D9A0644	0.561	0.275	0.433	0.319	0.393	0.259	0.343	0.349	0.456	0.325	0.308
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS02E314589	0.254	0.33	0.206	0.295	0.195	0.197	0.3	0.168	0.175	0.241	0.231
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS02C29C238	0.254	0.33	0.206	0.295	0.195	0.197	0.3	0.168	0.175	0.241	0.231
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS03F821467	0.254	0.33	0.206	0.295	0.195	0.197	0.3	0.168	0.175	0.241	0.231
PTPRR	Q15256	False	PTPRR_HUMAN		CPI-SS0CC898553	0.019	0.005	0.0	0.003	0.003	0.013	0.0	0.002	0.009	0.014	0.0
PTPRR	Q15256	False	PTPRR_HUMAN		CPI-SS0658257AC	0.019	0.005	0.0	0.003	0.003	0.013	0.0	0.002	0.009	0.014	0.0
XPR1	Q9UBH6	False	XPR1_HUMAN		CPI-SS098F416C1	0.224	0.19	0.206	0.259	0.252	0.271	0.225	0.247	0.25	0.354	0.316
SMO	Q99835	False	SMO_HUMAN		CPI-SS0A69F13A3	0.129	0.17	0.327	0.145	0.148	0.154	0.168	0.087	0.122	0.178	0.182
SMO	Q99835	False	SMO_HUMAN		CPI-SS016B7C7D6	0.129	0.17	0.327	0.145	0.148	0.154	0.168	0.087	0.122	0.178	0.182
FZD4	Q9ULV1	False	FZD4_HUMAN		CPI-SS0C2561156	0.454	0.142	0.457	0.145	0.167	0.292	0.344	0.136	0.179	0.154	0.126
FZD4	Q9ULV1	False	FZD4_HUMAN		CPI-SS0B8083B44	0.454	0.142	0.457	0.145	0.167	0.292	0.344	0.136	0.179	0.154	0.126
FZD4	Q9ULV1	False	FZD4_HUMAN		CPI-SS01469637C	0.454	0.142	0.457	0.145	0.167	0.292	0.344	0.136	0.179	0.154	0.126
FZD10	Q9ULW2	False	FZD10_HUMAN		CPI-SS0A683CBC1	0.034	0.005	0.0	0.019	0.015	0.012	0.0	0.003	0.005	0.0	0.0
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS0423580E5	1.379	0.985	0.847	1.025	0.791	0.645	1.084	0.72	0.923	0.921	0.915
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS060B82BBC	1.379	0.985	0.847	1.025	0.791	0.645	1.084	0.72	0.923	0.921	0.915
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS0E1A8414D	1.379	0.985	0.847	1.025	0.791	0.645	1.084	0.72	0.923	0.921	0.915
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0FB5FE587	0.332	0.158	0.364	0.195	0.152	0.139	0.22	0.158	0.164	0.132	0.203
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0837E9F59	0.332	0.158	0.364	0.195	0.152	0.139	0.22	0.158	0.164	0.132	0.203
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0D37C7C70	0.332	0.158	0.364	0.195	0.152	0.139	0.22	0.158	0.164	0.132	0.203
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS047232C64	2.579	1.636	3.39	1.877	1.239	1.273	1.901	1.239	1.5	1.288	1.906
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0B99F22A2	2.579	1.636	3.39	1.877	1.239	1.273	1.901	1.239	1.5	1.288	1.906
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS007AA9FDE	2.579	1.636	3.39	1.877	1.239	1.273	1.901	1.239	1.5	1.288	1.906
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0F21DBF93	2.579	1.636	3.39	1.877	1.239	1.273	1.901	1.239	1.5	1.288	1.906
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0938C6980	2.579	1.636	3.39	1.877	1.239	1.273	1.901	1.239	1.5	1.288	1.906
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS035E5A708	2.579	1.636	3.39	1.877	1.239	1.273	1.901	1.239	1.5	1.288	1.906
PTN	P21246	False	PTN_HUMAN		CPI-SS0BFB29A42	0.136	0.059	0.086	0.116	0.089	0.111	0.143	0.102	0.16	0.079	0.123
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS08FAC0A55	1.064	0.466	0.454	0.384	0.589	0.416	0.637	0.479	0.53	0.626	0.469
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS0CCCF7C69	1.064	0.466	0.454	0.384	0.589	0.416	0.637	0.479	0.53	0.626	0.469
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS06AA638A8	1.064	0.466	0.454	0.384	0.589	0.416	0.637	0.479	0.53	0.626	0.469
SEMA4G	Q9NTN9	False	SEM4G_HUMAN		CPI-SS0C0A61F92	0.041	0.012	0.032	0.026	0.048	0.033	0.046	0.059	0.05	0.054	0.061
KDR	P35968	False	VGFR2_HUMAN		CPI-SS0EBA5A4D8	0.236	0.181	0.219	0.198	0.15	0.122	0.269	0.129	0.122	0.223	0.091
KDR	P35968	False	VGFR2_HUMAN		CPI-SS0C03F7CDC	0.236	0.181	0.219	0.198	0.15	0.122	0.269	0.129	0.122	0.223	0.091
LTBR	P36941	False	TNR3_HUMAN		CPI-SS03156A825	1.453	1.543	1.341	1.469	1.563	1.406	1.798	1.371	1.23	1.48	1.762
LTBR	P36941	False	TNR3_HUMAN		CPI-SS0859C173B	1.453	1.543	1.341	1.469	1.563	1.406	1.798	1.371	1.23	1.48	1.762
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0110361CB	2.228	1.143	1.881	1.043	1.427	0.761	2.366	0.979	1.264	1.303	1.113
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0C28FEC7D	2.228	1.143	1.881	1.043	1.427	0.761	2.366	0.979	1.264	1.303	1.113
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS019C98396	2.228	1.143	1.881	1.043	1.427	0.761	2.366	0.979	1.264	1.303	1.113
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0879B8E95	2.228	1.143	1.881	1.043	1.427	0.761	2.366	0.979	1.264	1.303	1.113
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS02ACCF1F7	2.228	1.143	1.881	1.043	1.427	0.761	2.366	0.979	1.264	1.303	1.113
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS08330207B	2.228	1.143	1.881	1.043	1.427	0.761	2.366	0.979	1.264	1.303	1.113
TNFRSF17	Q02223	False	TNR17_HUMAN		CPI-SS0B89DD8C1	0.058	0.0	0.0	0.001	0.007	0.002	0.103	0.005	0.013	0.023	0.0
TNFRSF17	Q02223	False	TNR17_HUMAN		CPI-SS0C412B7DE	0.058	0.0	0.0	0.001	0.007	0.002	0.103	0.005	0.013	0.023	0.0
TNFRSF10D	Q9UBN6	False	TR10D_HUMAN		CPI-SS095E52E66	0.034	0.068	0.061	0.044	0.018	0.029	0.01	0.017	0.021	0.024	0.011
TNFRSF10D	Q9UBN6	False	TR10D_HUMAN		CPI-SS059EEFDC6	0.034	0.068	0.061	0.044	0.018	0.029	0.01	0.017	0.021	0.024	0.011
LDLR	P01130	False	LDLR_HUMAN		CPI-SS0A81A3626	0.293	0.458	0.357	0.447	0.763	0.466	0.457	0.526	0.468	0.455	0.438
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0FF49C823	0.213	0.151	0.123	0.109	0.148	0.096	0.141	0.079	0.175	0.113	0.135
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS046F6F0C1	0.145	0.082	0.311	0.104	0.07	0.032	0.104	0.064	0.061	0.1	0.12
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS09CA492BA	0.036	0.007	0.012	0.006	0.004	0.003	0.01	0.005	0.012	0.0	0.007
EPHA8	P29322	False	EPHA8_HUMAN		CPI-SS037E6BEDF	0.0	0.006	0.0	0.006	0.005	0.013	0.0	0.01	0.005	0.0	0.0
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0762B455F	0.0	0.003	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS079EF5D9C	0.0	0.003	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0008137B6	0.0	0.003	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS09E3F5044	0.0	0.003	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0
TNFSF11	O14788	False	TNF11_HUMAN		CPI-SS073811AB3	0.033	0.014	0.015	0.012	0.009	0.003	0.065	0.0	0.02	0.008	0.015
SSTR1	P30872	False	SSR1_HUMAN		CPI-SS06CE0CF64	0.003	0.003	0.031	0.004	0.005	0.012	0.0	0.006	0.004	0.0	0.0
MC5R	P33032	False	MC5R_HUMAN		CPI-SS0CC136A8D	0.0	0.002	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.006
MC5R	P33032	False	MC5R_HUMAN		CPI-SS0BE6DBE1A	0.0	0.002	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.006
MC1R	Q01726	False	MSHR_HUMAN		CPI-SS00BD8FF72	0.478	0.353	0.534	0.306	0.89	0.503	0.788	0.374	0.536	0.427	0.587
TDGF1	P13385	False	TDGF1_HUMAN		CPI-SS0E9F84F1F	0.01	0.0	0.027	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.0
MARCO	Q9UEW3	False	MARCO_HUMAN		CPI-SS0DF5E47DB	0.147	0.045	0.186	0.045	0.072	0.113	0.136	0.07	0.063	0.055	0.026
CXCL16	Q9H2A7	False	CXL16_HUMAN		CPI-SS00F282936	1.252	0.839	0.73	0.904	1.329	1.038	1.041	1.161	1.266	1.305	1.015
CCL3	P10147	False	CCL3_HUMAN		CPI-SS04318D03E	0.426	0.203	0.294	0.243	0.246	0.239	0.243	0.217	0.271	0.236	0.218
CCL4	P13236	False	CCL4_HUMAN		CPI-SS0AFE077D8	0.518	0.219	0.496	0.305	0.367	0.261	0.289	0.231	0.368	0.287	0.271
CCL2	P13500	False	CCL2_HUMAN		CPI-SS03165AD8C	1.494	0.566	1.431	0.831	0.813	0.894	0.686	0.634	0.748	0.695	0.629
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0AE4CF4E7	3.174	0.628	2.331	0.815	1.663	0.683	2.067	1.498	1.917	2.049	0.717
CCL3L1	P16619	False	CL3L1_HUMAN		CPI-SS073B0CE7A	0.137	0.068	0.133	0.117	0.094	0.112	0.105	0.073	0.138	0.065	0.116
CCL8	P80075	False	CCL8_HUMAN		CPI-SS0BE8BE8E9	0.262	0.226	0.341	0.292	0.223	0.265	0.113	0.11	0.205	0.119	0.113
CCL8	P80075	False	CCL8_HUMAN		CPI-SS09AFCF898	0.262	0.226	0.341	0.292	0.223	0.265	0.113	0.11	0.205	0.119	0.113
CCL8	P80075	False	CCL8_HUMAN		CPI-SS0F8C2FA91	0.262	0.226	0.341	0.292	0.223	0.265	0.113	0.11	0.205	0.119	0.113
CCL8	P80075	False	CCL8_HUMAN		CPI-SS0E7EDE823	0.262	0.226	0.341	0.292	0.223	0.265	0.113	0.11	0.205	0.119	0.113
CCL8	P80075	False	CCL8_HUMAN		CPI-SS0DFAF1FE2	0.262	0.226	0.341	0.292	0.223	0.265	0.113	0.11	0.205	0.119	0.113
CCL7	P80098	False	CCL7_HUMAN		CPI-SS0ADA38C78	0.011	0.009	0.174	0.023	0.012	0.122	0.0	0.006	0.016	0.038	0.014
CCL7	P80098	False	CCL7_HUMAN		CPI-SS008EB600F	0.011	0.009	0.174	0.023	0.012	0.122	0.0	0.006	0.016	0.038	0.014
CCL7	P80098	False	CCL7_HUMAN		CPI-SS08B91FD2A	0.011	0.009	0.174	0.023	0.012	0.122	0.0	0.006	0.016	0.038	0.014
CCL7	P80098	False	CCL7_HUMAN		CPI-SS0CBA3DA0D	0.011	0.009	0.174	0.023	0.012	0.122	0.0	0.006	0.016	0.038	0.014
CCL7	P80098	False	CCL7_HUMAN		CPI-SS0B186A32C	0.011	0.009	0.174	0.023	0.012	0.122	0.0	0.006	0.016	0.038	0.014
CCL7	P80098	False	CCL7_HUMAN		CPI-SS0638E0E29	0.011	0.009	0.174	0.023	0.012	0.122	0.0	0.006	0.016	0.038	0.014
CCL14	Q16627	False	CCL14_HUMAN		CPI-SS045A5FC60	0.106	0.005	0.07	0.0	0.008	0.006	0.0	0.0	0.0	0.037	0.0
CCL14	Q16627	False	CCL14_HUMAN		CPI-SS059CC19A3	0.106	0.005	0.07	0.0	0.008	0.006	0.0	0.0	0.0	0.037	0.0
CCL14	Q16627	False	CCL14_HUMAN		CPI-SS0FA7A69D9	0.106	0.005	0.07	0.0	0.008	0.006	0.0	0.0	0.0	0.037	0.0
CCL13	Q99616	False	CCL13_HUMAN		CPI-SS06B0861F1	0.09	0.008	0.079	0.012	0.003	0.005	0.029	0.003	0.002	0.0	0.02
CCL13	Q99616	False	CCL13_HUMAN		CPI-SS0C98C08DA	0.09	0.008	0.079	0.012	0.003	0.005	0.029	0.003	0.002	0.0	0.02
CCL13	Q99616	False	CCL13_HUMAN		CPI-SS0B887F7AC	0.09	0.008	0.079	0.012	0.003	0.005	0.029	0.003	0.002	0.0	0.02
CCL13	Q99616	False	CCL13_HUMAN		CPI-SS0EDD062F7	0.09	0.008	0.079	0.012	0.003	0.005	0.029	0.003	0.002	0.0	0.02
CCL28	Q9NRJ3	False	CCL28_HUMAN		CPI-SS091B461CB	0.056	0.031	0.093	0.181	0.095	0.197	0.054	0.128	0.423	0.053	0.031
CCL28	Q9NRJ3	False	CCL28_HUMAN		CPI-SS05B92CCC4	0.056	0.031	0.093	0.181	0.095	0.197	0.054	0.128	0.423	0.053	0.031
CCL28	Q9NRJ3	False	CCL28_HUMAN		CPI-SS064C772FE	0.056	0.031	0.093	0.181	0.095	0.197	0.054	0.128	0.423	0.053	0.031
CCL27	Q9Y4X3	False	CCL27_HUMAN		CPI-SS0D34B5517	0.001	0.001	0.0	0.004	0.0	0.001	0.0	0.0	0.005	0.0	0.0
